Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ProfilingDataJsonItem,4,0,7,7,30,7,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\ProfilingDataJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,RoleDefinitionJson,2,0,3,3,14,3,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\RoleDefinitionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,RolledUpUsageJson,6,0,11,11,49,11,0,0,0.45454545454545453,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\RolledUpUsageJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,RolledUpUnitJson,2,0,4,4,17,4,0,0,0.5,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\RolledUpUsageJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,SessionJson,5,0,10,10,79,17,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SessionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,SimplePlanJson,9,0,12,12,95,22,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SimplePlanJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,SubjectJson,4,0,9,9,69,15,0,0,0.0,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubjectJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,SubscriptionJson,33,0,44,43,481,93,0,1,0.045454545454545456,5,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubscriptionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,EventSubscriptionJson,12,0,18,17,176,35,0,1,0.0,6,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubscriptionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,SubscriptionUsageRecordJson,7,0,15,15,69,15,0,0,0.3333333333333333,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubscriptionUsageRecordJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UnitUsageRecordJson,2,0,5,5,23,5,0,0,0.4,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubscriptionUsageRecordJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UsageRecordJson,2,0,4,4,17,4,0,0,0.0,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\SubscriptionUsageRecordJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TagDefinitionJson,5,0,13,13,91,21,0,1,0.15384615384615385,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\TagDefinitionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TagJson,5,0,10,10,76,17,0,1,0.2,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\TagJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TenantJson,4,0,13,13,80,19,0,1,0.15384615384615385,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\TenantJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TenantKeyValueJson,2,0,3,3,14,3,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\TenantKeyValueJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TierPriceJson,1,0,5,5,30,8,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\TierPriceJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UsagePriceJson,5,0,9,9,65,16,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\UsagePriceJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UserRolesJson,3,0,4,4,19,4,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\UserRolesJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestAccountEmailJson,0,0,2,2,23,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestAccountEmailJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestAccountJson,0,0,2,2,95,2,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestAccountJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestAccountTimelineJson,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestAccountTimelineJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestAuditLogJson,0,0,2,2,41,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestAuditLogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestBillingExceptionJson,0,0,2,2,45,2,0,0,-1.0,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestBillingExceptionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestBundleJsonWithSubscriptions,0,0,1,1,19,1,0,0,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestBundleJsonWithSubscriptions.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestBundleTimelineJson,0,0,1,1,9,1,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestBundleTimelineJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestCreditJson,0,0,1,1,22,1,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestCreditJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestCustomFieldJson,0,0,1,1,19,1,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestCustomFieldJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestEntitlementJsonWithEvents,0,0,1,1,14,1,0,0,-1.0,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestEntitlementJsonWithEvents.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestInvoiceItemJsonSimple,0,0,2,2,78,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestInvoiceItemJsonSimple.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestInvoiceJsonWithBundleKeys,0,0,3,2,76,3,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestInvoiceJsonWithBundleKeys.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestOverdueStateJson,0,0,1,1,22,1,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestOverdueStateJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestPlanDetailJson,0,0,2,2,45,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestPlanDetailJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestSubscriptionUsageRecordJson,0,0,1,1,29,1,0,0,-1.0,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestSubscriptionUsageRecordJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TestTagDefinitionJson,0,0,1,1,18,1,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\json\TestTagDefinitionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,AccountApiExceptionMapper,1,0,2,2,38,11,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\AccountApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,BillingExceptionBaseMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\BillingExceptionBaseMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,BlockingApiExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\BlockingApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,CatalogApiExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\CatalogApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,CurrencyValueNullMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\CurrencyValueNullMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,EntitlementApiExceptionMapper,1,0,2,2,20,5,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\EntitlementApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,EntityPersistenceExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\EntityPersistenceExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,ExceptionMapperBase,3,0,9,0,116,24,22,0,1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\ExceptionMapperBase.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,IllegalArgumentExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\IllegalArgumentExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,IllegalPlanChangeMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\IllegalPlanChangeMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,IllegalStateExceptionMapper,1,0,2,2,14,3,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\IllegalStateExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,InvoiceApiExceptionMapper,1,0,2,2,65,20,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\InvoiceApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,JsonMappingExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\JsonMappingExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,LoggingResponse,3,0,4,4,33,9,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\LoggingResponse.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,OverdueApiExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\OverdueApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,OverdueErrorMapper,1,0,2,2,9,2,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\OverdueErrorMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,PaymentApiExceptionMapper,1,0,3,2,70,21,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\PaymentApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,RuntimeExceptionMapper,2,0,2,2,19,4,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\RuntimeExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,ShiroExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\ShiroExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,SubscriptionApiExceptionMapper,1,0,2,2,77,24,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\SubscriptionApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,SubscriptionBillingApiExceptionMapper,1,0,2,2,9,2,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\SubscriptionBillingApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,SubscriptionRepairExceptionMapper,1,0,2,2,14,3,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\SubscriptionRepairExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,TagApiExceptionMapper,1,0,2,2,17,4,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\TagApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,TagDefinitionApiExceptionMapper,1,0,2,2,23,6,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\TagDefinitionApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.mappers,TenantApiExceptionMapper,1,0,2,2,32,9,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\mappers\TenantApiExceptionMapper.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,AccountResource,10,0,66,56,633,120,0,0,0.5606060606060606,6,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\AccountResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,AdminResource,10,0,17,15,259,52,0,0,0.29411764705882354,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\AdminResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,BusEventWithRichMetadata,1,0,2,2,10,2,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\AdminResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,AuditMode,1,0,6,6,35,9,0,0,0.0,10,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\AuditMode.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,BundleResource,3,0,20,19,139,26,0,1,0.2,3,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\BundleResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,CatalogResource,2,0,26,25,189,43,0,1,0.4230769230769231,2,9,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\CatalogResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ComboPaymentResource,0,0,5,3,50,12,2,1,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\ComboPaymentResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,CreditResource,2,0,4,3,35,5,0,1,0.5,3,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\CreditResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,CustomFieldResource,0,0,6,6,34,6,0,1,-1.0,3,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\CustomFieldResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ExportResource,1,0,3,3,16,3,0,1,0.0,2,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\ExportResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,InvoiceItemResource,1,0,9,8,32,9,0,1,0.3333333333333333,1,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\InvoiceItemResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,InvoicePaymentResource,2,0,16,15,137,22,0,1,0.3125,3,9,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\InvoicePaymentResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,InvoiceResource,14,0,58,54,436,85,0,0,0.43103448275862066,2,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\InvoiceResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,DefaultDryRunArguments,7,0,12,12,75,13,0,0,0.3333333333333333,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\InvoiceResource.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,JaxrsResource,188,0,0,0,190,0,0,0,-1.0,34,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\resources\JaxrsResource.java
