Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithDifferentStartDate,35,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithEntitlementInTheFuture,19,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithBillingInTheFuture,17,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithEntitlementInTheFutureAndChangeBCD,26,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithDifferentInThePast,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithEntitlementInThePast,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseWithBillingInThePast,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseSubscriptionsWithAddOns,27,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseSubscriptionsWithAddOnsMissingBase,11,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreateBaseSubscriptionsWithAddOnsBadOrdering,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultEntitlementApi,testCreatedBundledStandaloneEntitlements,31,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testBlockingStatesInTimelineApi,21,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,subscriptionBundleChecker,16,1,4
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testWithMultipleBundle,82,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testAuditLogsForEntitlementAndSubscriptionBaseObjects,40,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testSubscriptionCreationWithFutureDate,20,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testCancelFutureSubscription,19,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testAddBlockingState,51,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testBlockBundle,53,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testBlockedEntitlementChange,33,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testCancellationEntitlementDifferentThanBilling,29,1,0
killbill-killbill-0.20.14,org.killbill.billing.entitlement.api,TestDefaultSubscriptionApi,testSubscriptionCreationWithExternalKeyOverLimit,15,1,0
